Type,Energimærke,Ejerudgift,Boligydelse,Anvendelse,Boligtype,Enhedsareal,Beboelsesareal,Værelser,Antal toiletter,Badeforhold,Antal badeværelser,Køkkenforhold,Energikode,Toiletforhold,Bygningsnummer,Ydervæg,Anvendelse,Tag,Etager,Carport,Seneste ombygning,Udhus,Boligstørrelse (BBR),Objekt status,"Boligstørrelse, tinglyst:",Afvigende etager,Boligstørrelse,Boligenhed med eget køkken,Varmeinstallation,Boligenhed uden eget køkken,Matrikelnummer,Kommunal ejerlav navn,Grundstørrelse,Lands ejerlav kode,Vejareal,Lands ejerlav navn,Primær matrikel,Ejendomsnummer,Kommunal ejerlav kode
Villa,D,2278,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),130,130,5,2,Badeværelse i enheden,2,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,1,Mursten,Betontagsten,1,0,0,0,130,Bygning - stamdata,0,Bygningen har ikke afvigende etager,130,1,"Centralvarme fra eget anlæg, et-kammer fyr",0,9da,"ALMIND BY, ALMIN",661,1150551,0,"ALMIND BY, ALMIND",J,204130,-
Ejerlejlighed,C,2613,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),79,79,3,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,3,Mursten,Fibercement herunder asbest,3,0,0,0,3666,Bygning - stamdata,0,Bygningen har afvigende etager,1311,60,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),169,,,,,,,,,
Villa,D,2559,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),146,146,4,2,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Tegl,1,0,1996,0,102,Bygning - stamdata,0,Bygningen har ikke afvigende etager,102,1,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),0,1el,BJELLERUP LADEGÅ,1111,920351,0,"BJELLERUP LADEGÅRD, DRONNINGBORG",J,9060,-
Villa,E,2575,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),144,144,4,2,Badeværelse i enheden,2,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Fibercement herunder asbest,1,0,2019,0,144,Bygning - stamdata,0,Bygningen har ikke afvigende etager,144,1,"Centralvarme fra eget anlæg, et-kammer fyr",0,30bp,KORSØR MARKJORDE,805,2001153,0,KORSØR MARKJORDER,J,3919,-
Rækkehus,D,2920,,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Egentlig beboelseslejlighed (boligenhed med eget køkken),91,91,3,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Betontagsten,1,0,0,0,91,Bygning - stamdata,0,Bygningen har ikke afvigende etager,91,1,"Elovne, elpaneler",0,12do,"GANLØSE BY, GANL",216,90251,0,"GANLØSE BY, GANLØSE",J,8082,-
Ejerlejlighed,D,3798,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),96,96,4,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,3,Mursten,Betontagsten,3,0,0,0,2322,Bygning - stamdata,0,Bygningen har ikke afvigende etager,774,24,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),169,,,,,,,,,
Villa,D,2048,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),195,195,5,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Betontagsten,1,0,1996,0,195,Bygning - stamdata,0,Bygningen har ikke afvigende etager,195,1,Centralvarme med to fyringsenheder (fast og olie eller gas),0,29y,"ÅSE BY, GLUMSØ",1015,270454,85,"ÅSE BY, GLUMSØ",J,29537,-
Fritidshus,-,2252,,Sommerhus.,Sommer-/fritidsbolig,89,89,4,1,Badeværelse i enheden,1,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,1,Træ,Fibercement herunder asbest,1,0,2003,0,113,Bygning - stamdata,0,Bygningen har ikke afvigende etager,113,0,Varmepumpe,0,12co,"UDSHOLT BY, BLIS",1215,110259,0,"UDSHOLT BY, BLISTRUP",J,200,-
Villa,C,2019,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),197,197,6,2,Badeværelse i enheden,2,Eget køkken med afløb,230 V el fra værk,Vandskyllende toilet i enheden,1,Mursten,Tegl,1,0,1979,0,112,Bygning - stamdata,0,Bygningen har ikke afvigende etager,112,1,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),0,9kt,"HEDENSTED BY, HE",787,1110453,0,"HEDENSTED BY, HEDENSTED",J,3159,-
Villa,D,2530,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),102,102,4,2,Badeværelse i enheden,2,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Andet materiale,1,0,0,0,102,Bygning - stamdata,0,Bygningen har ikke afvigende etager,102,1,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),0,8dæ,"SIIM BY, DOVER",747,1040358,0,"SIIM BY, DOVER",J,8161,-
Villa,C,2466,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),130,130,4,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Fibercement herunder asbest,1,0,2004,0,96,Bygning - stamdata,0,Bygningen har ikke afvigende etager,96,1,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),0,946f,KOLDING MARKJORD,788,2006854,0,KOLDING MARKJORDER 3.AFD.,J,63596,-
Ejerlejlighed,C,2579,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),110,110,2,1,Badeværelse i enheden,1,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,1,Mursten,Tegl,2,0,2005,0,666,Bygning - stamdata,0,Bygningen har ikke afvigende etager,333,9,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),370,,,,,,,,,
Ejerlejlighed,-,0,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),97,97,3,1,Badeværelse i enheden,1,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,1,Mursten,Tegl,1,0,1983,0,357,Bygning - stamdata,523,Bygningen har ikke afvigende etager,357,1,"Centralvarme fra eget anlæg, et-kammer fyr",210,,,,,,,,,
Villa,-,0,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),152,152,6,2,Badeværelse i enheden,2,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,1,Mursten,Betontagsten,1,35,0,12,199,Bygning - stamdata,0,Bygningen har ikke afvigende etager,199,1,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),0,43e,"FRAUGDE BY, FRAU",901,350452,0,"FRAUGDE BY, FRAUGDE",J,703181,-
Ejerlejlighed,D,2420,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),51,51,2,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Betontagsten,3,0,0,0,1008,Bygning - stamdata,0,Bygningen har ikke afvigende etager,336,18,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),101,,,,,,,,,
Villa,D,2265,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),130,130,4,2,Badeværelse i enheden,1,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,1,Mursten,Fibercement herunder asbest,1,0,1995,0,147,Bygning - stamdata,0,Bygningen har ikke afvigende etager,147,1,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),0,6fm,"STØVRING BY, BUD",884,610354,0,"STØVRING BY, BUDERUP",J,8657,-
Ejerlejlighed,D,3728,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),55,55,2,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Tagpap med stor hældning,5,0,0,0,3735,Bygning - stamdata,0,Bygningen har ikke afvigende etager,747,63,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),101,,,,,,,,,
Ejerlejlighed,F,2809,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),61,61,3,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Tegl,3,0,0,0,744,Bygning - stamdata,187,Bygningen har ikke afvigende etager,248,10,"Centralvarme fra eget anlæg, et-kammer fyr",159,,,,,,,,,
Villa,D,2831,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),175,175,6,2,Badeværelse i enheden,2,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Tegl,1,0,0,0,140,Bygning - stamdata,0,Bygningen har ikke afvigende etager,140,1,"Elovne, elpaneler",0,16gl,"KONGSTED BY, KON",1068,300655,0,"KONGSTED BY, KONGSTED",J,13734,-
Fritidshus,-,3609,,Sommerhus.,Sommer-/fritidsbolig,135,135,3,2,Badeværelse i enheden,2,Adgang til fælles køkken,400 V el fra værk,Vandskyllende toilet i enheden,1,Træ,Metal,2,0,0,0,135,Bygning - stamdata,0,Bygningen har ikke afvigende etager,135,0,Varmepumpe,0,8hv,"JYLLINGE BY, JYL",1200,30951,0,"JYLLINGE BY, JYLLINGE",J,191872,-
Ejerlejlighed,E,2872,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),57,57,2,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Tagpap med stor hældning,3,0,0,0,2081,Bygning - stamdata,77,Bygningen har afvigende etager,709,36,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),173,,,,,,,,,
Villa,D,2358,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),103,103,4,2,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Tegl,1,0,0,0,82,Bygning - stamdata,0,Bygningen har ikke afvigende etager,82,1,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),0,13z,"SANDERUM BY, SAN",793,330957,0,"SANDERUM BY, SANDERUM",J,115233,-
Villa,B,2636,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),128,128,4,1,Badeværelse i enheden,1,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,1,Mursten,Tegl,1,28,0,0,156,Bygning - stamdata,0,Bygningen har ikke afvigende etager,156,1,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),0,1cg,"TJÆRBY BY, GIMMI",570,920452,0,"TJÆRBY BY, GIMMING",J,37729,-
Ejerlejlighed,C,2558,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),173,173,4,1,Badeværelse i enheden,1,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,1,Mursten,Tegl,3,0,1967,0,2658,Bygning - stamdata,652,Bygningen har afvigende etager,888,26,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),727,,,,,,,,,
Ejerlejlighed,C,2859,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),90,90,3,1,Badeværelse i enheden,1,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,1,Mursten,Tagpap med lille hældning,5,0,0,0,3431,Bygning - stamdata,0,Bygningen har afvigende etager,706,39,"Centralvarme fra eget anlæg, et-kammer fyr",316,,,,,,,,,
Ejerlejlighed,D,2007,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),94,94,3,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Betontagsten,4,0,0,0,368,Bygning - stamdata,0,Bygningen har afvigende etager,93,4,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),461,,,,,,,,,
Villa,A,2425,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),128,128,4,2,Badeværelse i enheden,2,Eget køkken med afløb,230 V el fra værk,Vandskyllende toilet i enheden,1,Træ,Betontagsten,1,0,0,0,168,Bygning - stamdata,0,Bygningen har ikke afvigende etager,168,1,"Elovne, elpaneler",0,12aa,"GØRSLEV BY, GØRS",736,310353,0,"GØRSLEV BY, GØRSLEV",J,158172,-
Ejerlejlighed,D,1899,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),54,54,1,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Andet materiale,4,0,0,0,1758,Bygning - stamdata,77,Bygningen har afvigende etager,438,24,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),147,,,,,,,,,
Rækkehus,B,3194,,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Egentlig beboelseslejlighed (boligenhed med eget køkken),108,108,4,1,Badeværelse i enheden,1,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,28,Træ,Tagpap med stor hældning,2,0,0,16,124,Bygning - stamdata,0,Bygningen har afvigende etager,70,1,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),217,,,,,,,,,
Landejendom,E,3634,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),115,115,3,1,Badeværelse i enheden,1,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,1,Bindingsværk,Stråtag,1,0,0,0,115,Bygning - stamdata,0,Bygningen har ikke afvigende etager,115,1,"Centralvarme fra eget anlæg, et-kammer fyr",0,34a,"ALGESTRUP BY, SÆ",21008,311051,0,"ALGESTRUP BY, SÆDDER",N,82927,-
Ejerlejlighed,E,3546,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),63,63,2,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Tegl,5,0,0,0,1955,Bygning - stamdata,0,Bygningen har ikke afvigende etager,391,29,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),157,,,,,,,,,
Villa,C,2577,,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Egentlig beboelseslejlighed (boligenhed med eget køkken),168,168,5,2,Badeværelse i enheden,1,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,1,Mursten,Fibercement herunder asbest,1,0,2012,0,168,Bygning - stamdata,0,Bygningen har ikke afvigende etager,168,1,"Centralvarme fra eget anlæg, et-kammer fyr",0,10f,"STORVORDE BY, ST",959,621251,0,"STORVORDE BY, STORVORDE",J,632761,-
Ejerlejlighed,D,2253,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),71,71,3,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Letbetonsten,Tagpap med stor hældning,2,0,0,0,236,Bygning - stamdata,76,Bygningen har ikke afvigende etager,118,2,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),167,,,,,,,,,
Rækkehus,-,2116,,"Række-, kæde- og klyngehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),92,92,3,2,Badeværelse i enheden,2,Eget køkken med afløb,-,Vandskyllende toilet i enheden,3,Mursten,Tegl,1,0,0,0,92,Byggesag,0,Bygningen indeholder hems,92,1,Varmepumpe,0,65dk,"HUNE BY, HUNE",662,570451,98,"HUNE BY, HUNE",J,87579,-
Rækkehus,-,2267,,"Række-, kæde- og klyngehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),95,95,3,2,Badeværelse i enheden,2,Eget køkken med afløb,-,Vandskyllende toilet i enheden,7,Mursten,Tegl,1,0,0,0,95,Byggesag,0,Bygningen har ikke afvigende etager,95,1,Varmepumpe,0,65di,"HUNE BY, HUNE",779,570451,295,"HUNE BY, HUNE",J,87578,-
Rækkehus,-,2267,,"Række-, kæde- og klyngehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),95,95,3,2,Badeværelse i enheden,2,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Tegl,1,0,0,0,95,Byggesag,0,Bygningen har ikke afvigende etager,95,1,Varmepumpe,0,65di,"HUNE BY, HUNE",779,570451,295,"HUNE BY, HUNE",J,87578,-
Ejerlejlighed,C,2091,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),76,76,2,1,Badeværelse i enheden,1,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,3,Mursten,Tegl,3,0,1993,0,2010,Bygning - stamdata,712,Bygningen har afvigende etager,703,27,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),751,,,,,,,,,
Fritidshus,-,1872,,Sommerhus.,Sommer-/fritidsbolig,61,61,3,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Træ,Fibercement herunder asbest,1,0,0,3,64,Bygning - stamdata,0,Bygningen har ikke afvigende etager,64,0,"Elovne, elpaneler",0,8bv,"BYBJERG BY, ORØ",4070,141451,0,"BYBJERG BY, ORØ",J,9314,Der foreligger ingen kendt tilladelse
Rækkehus,-,2116,,"Række-, kæde- og klyngehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),92,92,3,2,Badeværelse i enheden,2,Eget køkken med afløb,-,Vandskyllende toilet i enheden,3,Mursten,Tegl,1,0,0,0,92,Byggesag,0,Bygningen har ikke afvigende etager,92,1,Varmepumpe,0,65di,"HUNE BY, HUNE",779,570451,295,"HUNE BY, HUNE",J,87578,-
Ejerlejlighed,D,2389,,0,Andet  (bl.a. institutioner og erhverv),0,0,0,0,-,0,-,-,-,1,Betonelementer,Tagpap med stor hældning,5,0,0,0,3018,Bygning - stamdata,851,Bygningen har afvigende etager,863,30,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),101,,,,,,,,,
Ejerlejlighed,D,1868,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),47,47,2,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Fibercement herunder asbest,3,0,0,0,189,Bygning - stamdata,0,Bygningen har ikke afvigende etager,63,4,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),751,,,,,,,,,
Rækkehus,-,2116,,"Række-, kæde- og klyngehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),92,92,3,2,Badeværelse i enheden,2,Eget køkken med afløb,-,Vandskyllende toilet i enheden,5,Mursten,Tegl,1,0,0,0,92,Byggesag,0,Bygningen har ikke afvigende etager,92,1,Varmepumpe,0,65di,"HUNE BY, HUNE",779,570451,295,"HUNE BY, HUNE",J,87578,-
Ejerlejlighed,D,3770,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),69,69,3,1,Badeværelse i enheden,1,Eget køkken med afløb,230 V el fra værk,Vandskyllende toilet i enheden,4,Mursten,Tagpap med stor hældning,3,0,0,0,1146,Bygning - stamdata,0,Bygningen har ikke afvigende etager,382,18,"Centralvarme fra eget anlæg, et-kammer fyr",230,,,,,,,,,
Ejerlejlighed,C,2554,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),60,60,2,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,2,Mursten,Tegl,4,0,1999,0,1469,Bygning - stamdata,0,Bygningen har ikke afvigende etager,367,24,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),101,,,,,,,,,
Villa,C,2062,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),116,116,4,2,Badeværelse i enheden,2,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Tegl,1,0,1974,0,63,Bygning - stamdata,0,Bygningen har ikke afvigende etager,63,1,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),0,2bh,"BOLDESAGER, ESBJ",271,2007556,0,"BOLDESAGER, ESBJERG JORDER",J,177112,-
Ejerlejlighed,C,2150,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),112,112,3,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Tegl,3,0,0,0,486,Bygning - stamdata,0,Bygningen har ikke afvigende etager,162,4,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),461,,,,,,,,,
Ejerlejlighed,-,1867,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),46,46,1,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Tegl,8,0,0,0,8488,Bygning - stamdata,2167,Bygningen har ikke afvigende etager,1061,92,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),101,,,,,,,,,
Villa,A10,2365,,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Egentlig beboelseslejlighed (boligenhed med eget køkken),120,120,4,1,Badeværelse i enheden,1,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,1,Mursten,Tagpap med lille hældning,1,0,0,0,120,Bygning - stamdata,0,Bygningen har ikke afvigende etager,120,1,"Centralvarme fra eget anlæg, et-kammer fyr",0,8fb,"OVER HORNBÆK BY,",250,770453,0,"OVER HORNBÆK BY, HORNBÆK",J,37742,-
Villa,-,0,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),232,232,6,2,Badeværelse i enheden,2,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,1,Mursten,Betontagsten,1,0,2008,0,199,Bygning - stamdata,0,Bygningen har ikke afvigende etager,199,1,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),0,17eh,"FRAUGDE BY, FRAU",1074,350452,0,"FRAUGDE BY, FRAUGDE",J,695558,-
Villa,D,3051,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),141,141,5,3,Badeværelse i enheden,2,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Tegl,1,0,1968,0,121,Bygning - stamdata,0,Bygningen har ikke afvigende etager,121,1,"Centralvarme fra eget anlæg, et-kammer fyr",0,394d,VIBORG MARKJORDE,815,2005752,0,VIBORG MARKJORDER,J,5698,-
Ejerlejlighed,B,3370,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),87,87,4,1,Badeværelse i enheden,1,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,1,Mursten,Tagpap med lille hældning,7,0,0,0,7703,Bygning - stamdata,0,Bygningen har afvigende etager,1117,91,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),159,,,,,,,,,
Villa,E,1950,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),117,117,6,2,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Tegl,1,0,0,0,69,Bygning - stamdata,0,Bygningen har ikke afvigende etager,69,1,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),0,2552,SØNDERBORG,391,2008451,0,SØNDERBORG,J,21345,-
Rækkehus,D,2484,,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Egentlig beboelseslejlighed (boligenhed med eget køkken),114,114,5,2,Badeværelse i enheden,1,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,1,Mursten,Betontagsten,2,0,0,0,114,Bygning - stamdata,0,Bygningen har ikke afvigende etager,57,1,"Elovne, elpaneler",0,8bt,"HAMMERSHOLT BY,",199,80752,0,"HAMMERSHOLT BY, NR. HERLEV",J,118414,-
Villa,C,3419,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),190,190,6,2,Badeværelse i enheden,2,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Tegl,1,0,0,0,190,Bygning - stamdata,0,Bygningen har ikke afvigende etager,190,1,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),0,19ay,"GJELLERUP BY, GJ",1634,1190657,0,"GJELLERUP BY, GJELLERUP",J,188336,-
Ejerlejlighed,D,2112,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),61,61,2,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Tegl,5,0,0,0,13991,Bygning - stamdata,101,Bygningen har afvigende etager,1821,216,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),147,,,,,,,,,
Ejerlejlighed,D,2600,,0,Andet  (bl.a. institutioner og erhverv),0,0,0,0,-,0,-,-,-,1,Mursten,Tegl,5,0,0,0,2148,Bygning - stamdata,0,Bygningen har afvigende etager,436,22,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),851,,,,,,,,,
Rækkehus,C,3627,,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Egentlig beboelseslejlighed (boligenhed med eget køkken),134,134,6,2,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Fibercement herunder asbest,1,0,0,0,72,Bygning - stamdata,0,Bygningen har ikke afvigende etager,72,1,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),0,9hm,TAASTRUP-VALBY B,172,21453,0,"TAASTRUP-VALBY BY, TAASTRUP NYKIRKE",J,84653,-
Rækkehus,F,3869,,"Række-, kæde- og klyngehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),79,79,3,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Letbetonsten,Fibercement herunder asbest,1,0,0,0,79,Bygning - stamdata,0,Bygningen har ikke afvigende etager,79,1,"Centralvarme fra eget anlæg, et-kammer fyr",0,7hm,"RØDOVRE BY, GRØN",499,13051,0,"RØDOVRE BY, GRØNDALSLUND",J,46313,-
Villa,-,3427,,Anden enhed til helårsbeboelse,Egentlig beboelseslejlighed (boligenhed med eget køkken),182,182,5,2,Badeværelse i enheden,2,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,1,Mursten,Fibercement herunder asbest,1,0,0,0,455,Bygning - stamdata,273,Bygningen har ikke afvigende etager,455,1,"Centralvarme fra eget anlæg, et-kammer fyr",0,23ad,HJØRRING MARKJOR,2400,2004752,0,HJØRRING MARKJORDER,J,9894,-
